Time (ms),Tendon Contraction (mm),M1 X (mm),M1Y,M2 X,M2 Y,M3 X,M3Y,M4X,M4Y,Markers from bottom to top
50433.332,0.2838511523,345.07507,149.45694,336.62064,129.1062,331.58051,52.229179,341.8916,31.122761,
50450,0.2734000789,345.04712,149.56856,336.70563,129.13554,331.52484,52.193615,341.73578,31.006182,
50466.668,0.2629490056,344.91431,149.77559,336.63489,129.16991,331.53531,52.156536,341.61536,30.863819,
50483.332,0.2524979322,344.71243,149.99727,336.54895,129.2702,331.5607,52.166782,341.58722,30.817509,
50500,0.2420468589,344.54572,150.21565,336.53256,129.36481,331.54224,52.200325,341.57468,30.815536,
50516.668,0.2315957855,344.61377,150.37019,336.53763,129.45979,331.55725,52.258175,341.46463,30.805878,
50533.332,0.2211447122,344.65915,150.4874,336.57846,129.54916,331.55167,52.326828,341.40857,30.844757,
50550,0.2106936388,344.60583,150.62903,336.57993,129.62892,331.54352,52.396416,341.33914,30.850641,
50566.668,0.2002425654,344.50943,150.80042,336.54651,129.7025,331.5444,52.462513,341.26471,30.877899,
50583.332,0.1897914921,344.36392,150.92943,336.50455,129.74506,331.52905,52.414604,341.20535,30.848246,
50600,0.1793404187,344.24127,151.03363,336.46762,129.77025,331.51517,52.395416,341.14444,30.741993,
50616.668,0.1688893454,344.3092,151.07956,336.51245,129.73711,331.49588,52.318283,341.04776,30.634272,
50633.332,0.158438272,344.36588,151.04677,336.51208,129.66914,331.49576,52.225277,340.98752,30.51227,
50650,0.1479871987,344.28415,151.05736,336.54236,129.60736,331.50549,52.125359,340.92822,30.367949,
50666.668,0.1375361253,344.207,151.06549,336.53204,129.5551,331.53815,52.026897,340.94836,30.235657,
50683.332,0.127085052,344.1329,151.07645,336.51367,129.49667,331.55292,51.922909,340.9429,30.098959,
50700,0.1166339786,344.06378,151.06566,336.4917,129.41377,331.5379,51.795525,340.86673,29.939877,
50716.668,0.1061829053,344.05688,151.04135,336.49188,129.35518,331.50906,51.689999,340.75763,29.782043,
50733.332,0.09573183192,344.06229,150.99619,336.49881,129.29379,331.47571,51.632813,340.69025,29.665401,
50750,0.08528075856,344.00052,151.01196,336.50223,129.29657,331.45215,51.608845,340.64334,29.633379,
50766.668,0.07482968521,343.96259,151.0323,336.38443,129.35254,331.47803,51.658737,340.66605,29.65147,
50783.332,0.06437861186,343.57684,151.20186,336.17191,129.43811,331.58612,51.769764,340.83832,29.754377,
50800,0.0539275385,343.00308,151.43793,335.85068,129.58461,331.7226,51.855705,341.05966,29.848532,
50816.668,0.04347646515,342.48871,151.71219,335.50772,129.76588,331.83173,52.044868,341.25247,30.025833,
50833.332,0.0330253918,342.02682,152.00967,335.211,129.95378,331.89755,52.265804,341.47925,30.279667,
50850,0.02257431844,341.66299,152.24628,335.03778,130.1716,331.84033,52.516823,341.423,30.506372,
50866.668,0.01212324509,342.07837,151.8385,335.04315,130.23073,331.68536,52.910225,341.07935,30.839607,
50883.332,0.001672171737,344.06879,150.30937,335.44827,129.97305,331.89236,53.786472,341.83505,32.21376,
50900,2.984513021,347.32706,147.56267,336.2836,129.28952,332.87488,55.171951,345.11938,35.324066,
50916.668,6.702064328,350.45895,144.4949,337.34985,128.55711,334.24081,56.423149,348.40991,38.45385,
50933.332,10.262536,352.24997,142.28329,337.91,127.9938,335.30844,57.42754,350.93359,41.211514,
50950,13.98008731,353.25894,140.1963,337.98019,127.5364,336.11612,58.144855,352.79477,43.595402,
50966.668,17.69763862,353.73145,138.42093,337.798,127.14211,336.78381,58.591366,354.32587,45.713043,
50983.332,18.54313045,354.0564,137.13754,337.80029,126.76791,337.42035,58.679386,355.3204,46.849373,
51000,18.55358153,354.38803,136.17488,337.91885,126.44004,337.75122,58.655949,355.90903,47.618385,
51016.668,18.5640326,355.03665,134.94714,338.15637,126.08369,337.80023,58.552158,356.13651,48.158939,
51033.332,18.57448367,355.29575,134.31068,338.30206,125.85261,337.80292,58.362888,356.16473,48.277573,
51050,18.58493475,355.1991,134.18665,338.2103,125.79095,337.72253,58.155083,356.10873,48.266479,
51066.668,18.59538582,355.00082,134.25031,337.96698,125.77863,337.68179,57.973263,356.112,48.269962,
51083.332,18.60583689,354.87952,134.27986,337.85904,125.74349,337.52301,57.749153,356.0123,48.097313,
51100,18.61628797,354.93604,134.18446,337.83371,125.76517,337.33496,57.620228,355.81097,48.021526,
51116.668,18.62673904,354.90347,134.27184,337.82166,125.80416,337.18283,57.61813,355.69498,48.024662,
51133.332,18.63719011,354.82806,134.36691,337.7352,125.92532,337.10028,57.651741,355.59555,48.047077,
51150,18.64764119,354.73355,134.48776,337.67593,126.03513,337.05829,57.73716,355.56232,48.172699,
51166.668,18.65809226,354.70279,134.56978,337.66229,126.12964,337.04224,57.875645,355.53952,48.30191,
51183.332,18.66854333,354.66629,134.62498,337.67755,126.22517,336.9989,57.991497,355.48651,48.420658,
51200,18.67899441,354.63245,134.7153,337.68637,126.34563,337.02676,58.130299,355.4472,48.540871,
51216.668,18.68944548,354.61047,134.79604,337.69846,126.44537,337.06464,58.300171,355.49194,48.644829,
51233.332,18.69989655,354.57867,134.83727,337.73029,126.55621,337.14792,58.428001,355.56937,48.795998,
51250,18.71034763,354.52216,134.91473,337.73367,126.63501,337.19748,58.559742,355.57309,48.92942,
51266.668,18.7207987,354.50674,134.93956,337.77106,126.72028,337.2312,58.625565,355.57126,49.008545,
51283.332,18.73124977,354.46002,134.99484,337.76733,126.78105,337.24051,58.700508,355.59286,49.070427,
51300,18.74170084,354.45602,135.01283,337.75595,126.82273,337.23334,58.774471,355.59695,49.128387,
51316.668,18.75215192,354.45352,135.03578,337.74075,126.85653,337.19833,58.794392,355.55121,49.143341,
51333.332,18.76260299,354.46219,135.02649,337.74417,126.85859,337.14313,58.780922,355.50262,49.120686,
51350,18.77305406,354.4325,135.03989,337.70749,126.85636,337.07809,58.745991,355.45279,49.09108,
51366.668,18.78350514,354.53534,135.02824,337.73837,126.83714,336.94095,58.589973,355.3421,48.862995,
51383.332,18.79395621,354.06522,136.76212,337.72363,127.21741,336.47571,57.698997,354.62405,46.990116,
51400,18.80440728,351.87576,140.45784,337.12595,127.95476,334.69608,55.982349,351.56461,42.651531,
51416.668,18.81485836,349.60648,143.42853,336.3418,128.67018,332.51227,54.635273,347.55099,38.672749,
51433.332,18.82530943,347.60553,145.78809,335.87897,129.04678,330.99075,53.466183,344.25177,35.407051,
51450,18.8357605,345.81024,147.7415,335.5636,129.31166,329.91614,52.769642,341.52075,33.171036,
51466.668,18.84621158,345.1134,148.61366,335.58044,129.38107,329.74197,52.674965,340.74414,32.508602,
51483.332,16.44100155,345.35086,148.60403,335.66156,129.26506,330.17868,52.700699,341.52905,32.610825,
51500,12.72345024,345.22189,148.66342,335.74417,129.18895,330.50864,52.720192,341.90793,32.559872,
51516.668,9.162978573,344.72791,149.00851,335.59781,129.24973,330.42996,52.674309,341.61771,32.318062,
51533.332,5.445427266,344.155,149.24191,335.31158,129.20465,330.1651,52.458481,340.97867,31.889814,
51550,1.727875959,343.94086,149.34386,335.26718,129.16881,330.17578,52.280685,340.79626,31.529713,
51566.668,0.3080976425,344.0589,149.35385,335.42474,129.11852,330.30469,52.16127,340.94513,31.354319,
51583.332,0.2976465691,344.25616,149.34554,335.59406,129.04642,330.37836,52.126587,340.88507,31.223776,
51600,0.2871954957,344.38962,149.36209,335.71826,129.05165,330.37933,52.100964,340.71646,31.050928,
51616.668,0.2767444224,344.27936,149.50606,335.73874,129.07455,330.3457,52.107597,340.53024,30.971275,
51633.332,0.266293349,343.95859,149.73749,335.57275,129.19102,330.35367,52.118256,340.4407,30.917706,
51650,0.2558422757,343.65042,150.02014,335.42761,129.26933,330.39594,52.11113,340.39362,30.834984,
51666.668,0.2453912023,343.53171,150.23267,335.37955,129.37079,330.41861,52.198318,340.4418,30.864681,
51683.332,0.234940129,343.56665,150.35338,335.4454,129.4738,330.42886,52.275742,340.35767,30.893713,
51700,0.2244890556,343.68082,150.41408,335.50488,129.54327,330.38919,52.387947,340.23792,30.911243,
51716.668,0.2140379823,343.68356,150.50264,335.52081,129.61075,330.36218,52.471058,340.11966,30.941511,
51733.332,0.2035869089,343.50888,150.66521,335.46521,129.65331,330.34158,52.530262,340.04245,30.960182,
51750,0.1931358356,343.33533,150.79897,335.40417,129.72946,330.36166,52.559246,340.03613,30.955887,
51766.668,0.1826847622,343.24564,150.89235,335.36261,129.74745,330.37625,52.524155,340.00116,30.888933,
51783.332,0.1722336889,343.24072,150.90115,335.38873,129.71216,330.33447,52.512035,339.90485,30.810108,
51800,0.1617826155,343.31021,150.88924,335.4509,129.67436,330.30438,52.41098,339.7789,30.667482,
51816.668,0.1513315422,343.28741,150.87611,335.46857,129.61633,330.30319,52.314213,339.69745,30.510765,
51833.332,0.1408804688,343.18381,150.92149,335.43744,129.55496,330.32257,52.190979,339.69882,30.381931,
51850,0.1304293954,343.0592,150.94334,335.42557,129.52917,330.38513,52.109417,339.7363,30.235992,
51866.668,0.1199783221,343.03348,150.9511,335.40887,129.49011,330.38934,51.999031,339.70255,30.080191,
51883.332,0.1095272487,343.06769,150.94278,335.40015,129.40866,330.34109,51.904888,339.60086,29.939817,
51900,0.09907617539,343.10217,150.9304,335.47855,129.33707,330.29987,51.822968,339.48352,29.806601,
51916.668,0.08862510204,343.05789,150.95602,335.41809,129.35616,330.24585,51.738773,339.40494,29.721096,
51933.332,0.07817402868,342.96194,151.06343,335.37006,129.397,330.29666,51.781433,339.42026,29.713934,
51950,0.06772295533,342.76294,151.18257,335.27634,129.46396,330.34406,51.821411,339.49835,29.782793,
51966.668,0.05727188198,342.42133,151.37915,335.06836,129.57526,330.42325,51.897884,339.64908,29.854948,
51983.332,0.04682080862,342.19095,151.51215,334.92191,129.68114,330.47034,51.995205,339.73672,29.912786,
52000,0.03636973527,342.0397,151.6701,334.8634,129.74416,330.46826,52.067394,339.73837,29.982906,
52016.668,0.02591866192,342.0235,151.7576,334.91287,129.81009,330.45715,52.20116,339.63266,30.039557,
52033.332,0.01546758856,342.31079,151.55205,335.04465,129.82907,330.37198,52.369186,339.39429,30.159876,
52050,0.00501651521,343.72961,150.40675,335.297,129.63664,330.52667,52.916729,339.74622,30.943188,
52066.668,1.832595715,346.39545,147.98225,335.95856,129.03336,331.41656,53.961243,342.33878,33.267818,
52083.332,5.550147021,349.45685,145.02312,336.83902,128.29472,332.94058,55.165131,346.29385,36.456623,
52100,9.110618695,351.36523,142.71466,337.43948,127.69702,334.33234,56.177341,349.37006,39.333439,
52116.668,12.82817,352.36627,140.86539,337.53946,127.29762,335.23227,56.962532,351.40457,41.74678,
52133.332,16.54572131,353.1604,138.7645,337.4563,126.89724,335.87372,57.609589,352.96832,43.919804,
52150,18.53978611,353.70569,137.12378,337.40344,126.48291,336.56876,57.973713,354.29388,45.776806,
52166.668,18.55023718,353.90231,136.29408,337.44144,126.27053,336.96124,58.083797,354.98969,46.7686,
52183.332,18.56068826,354.44095,135.18547,337.59592,126.04865,337.0993,58.240612,355.35736,47.621861,
52200,18.57113933,354.97339,134.21432,337.85065,125.81746,337.23688,58.266121,355.61963,48.132645,
52216.668,18.5815904,354.94623,134.07179,337.83521,125.81019,337.15329,58.199242,355.52948,48.233128,
52233.332,18.59204148,354.7301,134.23459,337.63239,125.90558,337.04089,58.122665,355.46661,48.350338,
52250,18.60249255,354.55997,134.33133,337.44785,125.96616,336.9512,58.025738,355.44708,48.375206,
52266.668,18.61294362,354.64169,134.3387,337.46661,126.00033,336.82486,57.928944,355.32364,48.288437,
52283.332,18.6233947,354.65872,134.38338,337.50656,126.11176,336.64603,57.944866,355.16376,48.318111,
52300,18.63384577,354.56009,134.54585,337.39316,126.20943,336.54291,57.966427,355.07034,48.339836,
52316.668,18.64429684,354.47754,134.67743,337.34949,126.32995,336.55038,58.07431,355.06848,48.477894,
52333.332,18.65474792,354.41806,134.76024,337.33325,126.404,336.53317,58.122158,355.04718,48.537674,
52350,18.66519899,354.40747,134.78078,337.32346,126.48712,336.49377,58.151501,354.99332,48.618279,
52366.668,18.67565006,354.34827,134.79692,337.33423,126.51313,336.45435,58.171749,354.92667,48.637104,
52383.332,18.68610114,354.32623,134.82597,337.35703,126.55169,336.50375,58.212517,354.93353,48.646614,
52400,18.69655221,354.25858,134.85626,337.36337,126.57906,336.54648,58.248043,354.97192,48.717758,
52416.668,18.70700328,354.24686,134.8205,337.35037,126.59599,336.55417,58.265675,354.96701,48.72514,
52433.332,18.71745435,354.2326,134.80716,337.35803,126.59963,336.57312,58.259651,354.94177,48.707436,
52450,18.72790543,354.20181,134.79964,337.36816,126.58531,336.54907,58.253822,354.92285,48.710941,
52466.668,18.7383565,354.17422,134.77594,337.33249,126.58059,336.54178,58.240135,354.90875,48.669842,
52483.332,18.74880757,354.12204,134.78391,337.28207,126.58062,336.4819,58.257275,354.86197,48.680946,
52500,18.75925865,354.11191,134.75092,337.25665,126.59576,336.44565,58.240829,354.82556,48.679939,
52516.668,18.76970972,354.09006,134.7278,337.24985,126.58178,336.4093,58.239128,354.79898,48.664364,
52533.332,18.78016079,354.15225,134.73439,337.27646,126.59197,336.28436,58.13575,354.67148,48.485577,
52550,18.79061187,353.70221,136.27681,337.19238,126.92239,335.75528,57.349869,353.95844,46.787052,
52566.668,18.80106294,351.67773,139.75729,336.63025,127.69539,334.27179,55.872223,351.30664,42.910206,
52583.332,18.81151401,349.40485,142.731,335.92123,128.38878,332.2308,54.653252,347.40259,38.977551,
52600,18.82196509,347.53464,145.09328,335.48334,128.84131,330.77109,53.570572,344.32141,35.812649,
52616.668,18.83241616,345.60065,147.2321,335.19858,129.20811,329.73013,52.897293,341.64523,33.583679,
52633.332,18.84286723,344.7106,148.32353,335.17624,129.29622,329.38684,52.772026,340.48715,32.708691,
52650,17.59291886,344.86688,148.4218,335.2616,129.2338,329.76807,52.835915,340.98486,32.716084,
52666.668,13.87536756,344.81219,148.46234,335.3219,129.21718,330.09177,52.929562,341.49713,32.765209,
52683.332,10.262536,344.32706,148.75502,335.1864,129.27696,330.06906,52.955608,341.28311,32.629131,
52700,6.597344573,343.72989,149.04256,334.94965,129.26962,329.82428,52.875629,340.67004,32.273308,
52716.668,2.932153143,343.44675,149.13599,334.82758,129.22627,329.79404,52.711777,340.47031,31.93413,
52733.332,0.3108215836,343.45511,149.15024,334.91669,129.16745,329.95151,52.603268,340.62436,31.761068,
52750,0.3003913291,343.59125,149.12025,335.06638,129.11945,330.00836,52.506691,340.58871,31.598154,
52766.668,0.2899610746,343.68488,149.14748,335.14182,129.09113,329.99628,52.458477,340.40558,31.429907,
52783.332,0.2795308201,343.62207,149.27676,335.19781,129.11426,329.9581,52.453133,340.18051,31.278606,
52800,0.2691005656,343.45438,149.45695,335.19662,129.14259,329.98102,52.419712,340.07355,31.145199,
52816.668,0.2586703112,343.29337,149.62848,335.10605,129.18828,330.00473,52.397793,340.07321,31.047148,
52833.332,0.2482400567,343.21103,149.82388,335.07693,129.26852,330.02649,52.408173,340.01746,31.02084,
52850,0.2378098022,343.20651,149.98442,335.11179,129.37769,329.98102,52.423271,339.87766,30.975336,
52866.668,0.2273795477,343.18649,150.17012,335.12347,129.48509,329.94638,52.477814,339.7493,30.985529,
52883.332,0.2169492932,343.21106,150.33853,335.12137,129.56573,329.91669,52.541668,339.66605,30.979963,
52900,0.2065190387,343.10193,150.51547,335.1076,129.64793,329.95657,52.578781,339.64334,31.007132,
52916.668,0.1960887843,342.99542,150.69576,335.02972,129.70604,329.92883,52.584301,339.63788,30.978762,
52933.332,0.1856585298,342.8425,150.82785,335.00464,129.73499,329.91672,52.551971,339.52441,30.892923,
52950,0.1752282753,342.7966,150.94012,334.97403,129.73822,329.87766,52.491539,339.4014,30.804449,
52966.668,0.1647980208,342.81638,150.94453,335.0195,129.726,329.86075,52.366257,339.32779,30.654694,
52983.332,0.1543677663,342.82394,150.93674,335.03134,129.64395,329.8634,52.25124,339.27069,30.509254,
53000,0.1439375119,342.77454,150.95609,335.04562,129.53456,329.88245,52.10458,339.22708,30.344061,
53016.668,0.1335072574,342.66837,150.97514,335.02924,129.50099,329.89597,51.979607,339.20877,30.178951,
53033.332,0.1230770029,342.59244,150.94516,335.01346,129.40308,329.90961,51.846436,339.18777,30.022413,
53050,0.1126467484,342.59326,150.93681,335.01321,129.34999,329.90625,51.708599,339.14456,29.872089,
53066.668,0.1022164939,342.61258,150.92015,335.02194,129.27544,329.87891,51.635929,339.05627,29.746569,
53083.332,0.09178623944,342.6145,150.9008,335.03229,129.25835,329.85818,51.590679,338.95547,29.627155,
53100,0.08135598496,342.57019,150.91432,335.01105,129.23314,329.83884,51.606106,338.89145,29.589676,
53116.668,0.07092573048,342.43994,150.99207,334.88977,129.30981,329.85791,51.638393,338.93521,29.605961,
53133.332,0.060495476,342.11984,151.16629,334.73138,129.43254,329.9884,51.770309,339.13345,29.737692,
53150,0.05006522151,341.63293,151.41255,334.4469,129.59721,330.10709,51.899673,339.34039,29.892462,
53166.668,0.03963496703,341.30484,151.60561,334.2673,129.72813,330.19861,52.046822,339.47223,30.026377,
53183.332,0.02920471255,340.95096,151.84755,334.09186,129.91536,330.23682,52.270386,339.56369,30.208643,
53200,0.01877445807,340.88522,151.96388,334.04507,130.0728,330.21429,52.504852,339.51892,30.38167,
53216.668,0.008344203586,341.73538,151.25728,334.16418,130.02823,330.21442,52.963448,339.42715,30.865734,
53233.332,0.733038286,343.90942,149.52916,334.62402,129.6768,330.72833,53.943657,340.98273,32.637577,
53250,4.398229715,347.0715,146.62372,335.44757,129.00255,331.82312,55.29541,344.51947,35.836731,
53266.668,8.063421144,349.51465,143.96461,336.18097,128.3907,333.06522,56.458126,347.46213,38.751614,
